Порядковый индекс,ID_маршрута,Номер_маршрута,ID_остановки,Координаты
156,1108,10,16342,"59.918064127564023,30.4257469"
157,1108,10,16342,"59.918064127564023,30.4257469"
158,1108,10,32613,"59.916270138681938,30.4299107"
159,1108,10,32613,"59.916270138681938,30.4299107"
160,1108,10,32614,"59.914126811102641,30.4348392"
161,1108,10,32614,"59.914126811102641,30.4348392"
162,1108,10,25968,"59.912671597686639,30.4406605"
163,1108,10,25968,"59.912671597686639,30.4406605"
164,1108,10,27186,"59.914133659014958,30.4468327"
165,1108,10,27186,"59.914133659014958,30.4468327"
166,1108,10,30721,"59.915116319787046,30.4509373"
167,1108,10,30721,"59.915116319787046,30.4509373"
168,1108,10,16376,"59.916311223481692,30.4559307"
169,1108,10,16376,"59.916311223481692,30.4559307"
170,1108,10,16381,"59.919454059912134,30.469429"
171,1108,10,16381,"59.919454059912134,30.469429"
172,1108,10,16382,"59.921579927568786,30.4782982"
173,1108,10,16382,"59.921579927568786,30.4782982"
174,1108,10,16386,"59.922918366969469,30.4840298"
175,1108,10,16386,"59.922918366969469,30.4840298"
176,1108,10,16388,"59.924089029294699,30.488924"
177,1108,10,16388,"59.924089029294699,30.488924"
178,1108,10,16392,"59.921504617353769,30.4921837"
179,1108,10,16392,"59.921504617353769,30.4921837"
180,1108,10,16394,"59.917954573771091,30.4955139"
181,1108,10,16394,"59.917954573771091,30.4955139"
182,1108,10,24308,"59.917393104906502,30.4980583"
183,1128,100,16284,"60.059247903622776,30.3436794"
184,1128,100,16294,"60.05645924304509,30.3375072"
185,1128,100,16294,"60.05645924304509,30.3375072"
186,1128,100,16760,"60.052442885057552,30.3366413"
187,1128,100,16760,"60.052442885057552,30.3366413"
188,1128,100,16761,"60.051167640324962,30.3431091"
189,1128,100,16761,"60.051167640324962,30.3431091"
190,1128,100,16763,"60.050086712498405,30.3484802"
191,1128,100,16763,"60.050086712498405,30.3484802"
192,1128,100,16765,"60.048623823212161,30.3556347"
193,1128,100,16765,"60.048623823212161,30.3556347"
194,1128,100,16767,"60.047181330446172,30.3626747"
195,1128,100,16767,"60.047181330446172,30.3626747"
196,1128,100,16768,"60.046168478715821,30.3676395"
197,1128,100,16768,"60.046168478715821,30.3676395"
198,1128,100,16769,"60.044991894767648,30.3732605"
199,1128,100,16769,"60.044991894767648,30.3732605"
200,1128,100,16705,"60.043525369124254,30.3804626"
201,1128,100,16705,"60.043525369124254,30.3804626"
202,1128,100,16707,"60.042055367596078,30.3877468"
203,1128,100,16707,"60.042055367596078,30.3877468"
204,1128,100,16710,"60.040950265356685,30.3931541"
205,1128,100,16710,"60.040950265356685,30.3931541"
206,1128,100,40161,"60.039466505121091,30.4004345"
207,1128,100,40161,"60.039466505121091,30.4004345"
208,1128,100,16622,"60.038412483217691,30.4055614"
209,1128,100,16622,"60.038412483217691,30.4055614"
210,1128,100,16626,"60.037307259076009,30.4110584"
211,1128,100,16626,"60.037307259076009,30.4110584"
212,1128,100,16628,"60.035615239362606,30.4193611"
213,1128,100,16628,"60.035615239362606,30.4193611"
214,1128,100,16631,"60.034141474152754,30.4265938"
215,1128,100,16631,"60.034141474152754,30.4265938"
216,1128,100,16634,"60.033319275637034,30.4306145"
217,1128,100,16634,"60.033319275637034,30.4306145"
218,1128,100,16636,"60.032469762730557,30.4326019"
219,1128,100,16636,"60.032469762730557,30.4326019"
220,1128,100,16639,"60.026914979357549,30.432312"
221,1128,100,16639,"60.026914979357549,30.432312"
222,1128,100,16642,"60.022191996627789,30.4326324"
223,1128,100,16642,"60.022191996627789,30.4326324"
224,1128,100,16643,"60.017761880627553,30.4330292"
225,1128,100,16643,"60.017761880627553,30.4330292"
226,1128,100,16648,"60.012518695827268,30.4342365"
227,1128,100,16648,"60.012518695827268,30.4342365"
228,1128,100,15959,"60.006434740156884,30.4359303"
229,1128,100,15959,"60.006434740156884,30.4359303"
230,1128,100,16988,"60.00485040639915,30.4383869"
231,1128,100,16988,"60.00485040639915,30.4383869"
232,1128,100,16651,"60.006246945939438,30.4364204"
233,1128,100,16651,"60.006246945939438,30.4364204"
234,1128,100,16657,"60.012173899980411,30.4344482"
235,1128,100,16657,"60.012173899980411,30.4344482"
236,1128,100,16659,"60.017557084328011,30.4332886"
237,1128,100,16659,"60.017557084328011,30.4332886"
238,1128,100,16663,"60.022062309835164,30.432806"
239,1128,100,16663,"60.022062309835164,30.432806"
240,1128,100,16665,"60.026812609721276,30.4324207"
241,1128,100,16665,"60.026812609721276,30.4324207"
242,1128,100,16670,"60.032694936954009,30.4328098"
243,1128,100,16670,"60.032694936954009,30.4328098"
244,1128,100,16675,"60.034069831112561,30.4272766"
245,1128,100,16675,"60.034069831112561,30.4272766"
246,1128,100,16683,"60.035720993133978,30.4192829"
247,1128,100,16683,"60.035720993133978,30.4192829"
248,1128,100,16689,"60.03722538914986,30.4118214"
249,1128,100,16689,"60.03722538914986,30.4118214"
250,1128,100,16694,"60.038357905115802,30.4062576"
251,1128,100,16694,"60.038357905115802,30.4062576"
252,1128,100,40162,"60.040182811488535,30.3972931"
253,1128,100,40162,"60.040182811488535,30.3972931"
254,1128,100,16684,"60.04154716159109,30.3906097"
255,1128,100,16684,"60.04154716159109,30.3906097"
256,1128,100,16686,"60.042652243856701,30.3851967"
257,1128,100,16686,"60.042652243856701,30.3851967"
258,1128,100,16690,"60.043542422122279,30.3810616"
259,1128,100,16690,"60.043542422122279,30.3810616"
260,1128,100,16696,"60.044606511779691,30.3755665"
261,1128,100,16696,"60.044606511779691,30.3755665"
262,1128,100,16674,"60.046703895791161,30.3652592"
263,1128,100,16674,"60.046703895791161,30.3652592"
264,1128,100,16679,"60.047795164858329,30.3599186"
265,1128,100,16679,"60.047795164858329,30.3599186"
266,1128,100,16681,"60.049247860835756,30.3527431"
267,1128,100,16681,"60.049247860835756,30.3527431"
268,1128,100,16687,"60.050608426562199,30.3459988"
269,1128,100,16687,"60.050608426562199,30.3459988"
270,1128,100,16692,"60.051662059237145,30.3408585"
271,1128,100,16692,"60.051662059237145,30.3408585"
272,1128,100,16708,"60.052729296885715,30.3356705"
273,1128,100,16708,"60.052729296885715,30.3356705"
274,1128,100,16276,"60.056261505109184,30.3375072"
275,1128,100,16276,"60.056261505109184,30.3375072"
276,1128,100,16284,"60.059247903622776,30.3436794"
277,1110,16,16181,"59.900859753105607,30.3716927"
278,1110,16,16201,"59.900736441180065,30.3705635"
279,1110,16,16201,"59.900736441180065,30.3705635"
280,1110,16,16220,"59.901685246148773,30.3645344"
281,1110,16,16220,"59.901685246148773,30.3645344"
282,1110,16,16225,"59.904452724566603,30.3646202"
283,1110,16,16225,"59.904452724566603,30.3646202"
284,1110,16,16240,"59.905788429894329,30.3554039"
285,1110,16,16240,"59.905788429894329,30.3554039"
286,1110,16,16247,"59.906398041648586,30.3508434"
287,1110,16,16247,"59.906398041648586,30.3508434"
288,1110,16,16255,"59.907463122966469,30.3464527"
289,1110,16,16255,"59.907463122966469,30.3464527"
290,1110,16,16256,"59.911818984189559,30.3485603"
291,1110,16,16256,"59.911818984189559,30.3485603"
292,1110,16,20496,"59.914626704989843,30.350359"
293,1110,16,20496,"59.914626704989843,30.350359"
294,1110,16,16271,"59.920655654016421,30.3541641"
295,1110,16,16271,"59.920655654016421,30.3541641"
296,1110,16,16278,"59.926351508141316,30.3582001"
297,1110,16,16278,"59.926351508141316,30.3582001"
298,1110,16,16283,"59.927131873532169,30.3537407"
299,1110,16,16283,"59.927131873532169,30.3537407"
300,1110,16,16291,"59.924746225129965,30.3511581"
301,1110,16,16291,"59.924746225129965,30.3511581"
302,1110,16,16297,"59.923377052450611,30.3503113"
303,1110,16,16297,"59.923377052450611,30.3503113"
304,1110,16,16305,"59.921398498124354,30.3450527"
305,1110,16,16305,"59.921398498124354,30.3450527"
306,1110,16,16317,"59.919916216639415,30.3399849"
307,1110,16,16317,"59.919916216639415,30.3399849"
308,1110,16,16322,"59.923103211135043,30.3356495"
309,1110,16,16322,"59.923103211135043,30.3356495"
310,1110,16,16328,"59.92036125036811,30.3276482"
311,1110,16,16328,"59.92036125036811,30.3276482"
312,1110,16,16334,"59.917403375763719,30.3196201"
313,1110,16,16334,"59.917403375763719,30.3196201"
314,1110,16,16341,"59.916033900096423,30.3080502"
315,1110,16,16341,"59.916033900096423,30.3080502"
316,1110,16,16347,"59.915934610913702,30.297781"
317,1110,16,16347,"59.915934610913702,30.297781"
318,1110,16,16352,"59.919447213097421,30.2953892"
319,1110,16,16352,"59.919447213097421,30.2953892"
320,1110,16,16359,"59.918858381747931,30.289259"
321,1110,16,16359,"59.918858381747931,30.289259"
322,1110,16,16362,"59.91708840136377,30.28302"
323,1110,16,16362,"59.91708840136377,30.28302"
324,1110,16,16427,"59.913763869727752,30.2776966"
325,1110,16,16427,"59.913763869727752,30.2776966"
326,1110,16,16431,"59.910110267129348,30.2756977"
327,1110,16,16431,"59.910110267129348,30.2756977"
328,1110,16,24743,"59.905596639612313,30.276495"
329,1110,16,24743,"59.905596639612313,30.276495"
330,1110,16,24740,"59.901822255456892,30.2747974"
331,1110,16,24740,"59.901822255456892,30.2747974"
332,1110,16,24746,"59.901342720405623,30.2729588"
333,1110,16,24746,"59.901342720405623,30.2729588"
334,1110,16,24748,"59.902342885672915,30.2758312"
335,1110,16,24748,"59.902342885672915,30.2758312"
336,1110,16,24744,"59.905247304466528,30.2770061"
337,1110,16,24744,"59.905247304466528,30.2770061"
338,1110,16,16494,"59.910254090391824,30.275938"
339,1110,16,16494,"59.910254090391824,30.275938"
340,1110,16,16497,"59.912842802576087,30.2773991"
341,1110,16,16497,"59.912842802576087,30.2773991"
342,1110,16,16501,"59.914832138651278,30.2786427"
343,1110,16,16501,"59.914832138651278,30.2786427"
344,1110,16,16504,"59.917002809977731,30.2830791"
345,1110,16,16504,"59.917002809977731,30.2830791"
346,1110,16,16032,"59.917934032394669,30.2889347"
347,1110,16,16032,"59.917934032394669,30.2889347"
348,1110,16,16040,"59.919501987575536,30.2945385"
349,1110,16,16040,"59.919501987575536,30.2945385"
350,1110,16,16915,"59.917728617931104,30.296711"
351,1110,16,16915,"59.917728617931104,30.296711"
